suburb,category,name,lat,lon
South Wharf,cafe,Spin Coffee,-37.81648,144.958255
South Wharf,cafe,Famish'd,-37.816599,144.957794
South Wharf,cafe,Cafenetics,-37.8141621,144.9470999
South Wharf,cafe,Kere Kere,-37.8257083,144.9608905
South Wharf,cafe,Cafe Bourgeois,-37.8132871,144.9410614
South Wharf,cafe,HiRize Bakery Cafe,-37.8161514,144.9530143
South Wharf,cafe,In a Rush,-37.817511,144.9529383
South Wharf,cafe,Earl Canteen,-37.814848,144.9587438
South Wharf,cafe,Cottle on Coventry,-37.832243,144.958107
South Wharf,cafe,Grain 717,-37.8182232,144.9501342
South Wharf,cafe,Café Cavallino,-37.8184335,144.95028
South Wharf,cafe,Hugo's Express,-37.8178619,144.9548526
South Wharf,cafe,In A Rush,-37.821874,144.9447899
South Wharf,cafe,Capri,-37.8140397,144.9428674
South Wharf,cafe,Federal Coffee Palace,-37.813982,144.9632917
South Wharf,cafe,The Workers' Food Room,-37.815458,144.963089
South Wharf,cafe,Altius Coffee Brewers,-37.819714,144.9564536
South Wharf,cafe,Stand Up Cafe,-37.8201673,144.9566388
South Wharf,cafe,Cafe 410 at World of Style,-37.8294954,144.9556641
South Wharf,cafe,Disciples Of Epicurus,-37.8160124,144.9633324
South Wharf,cafe,Kebab & Gözleme Cafe,-37.8190181,144.9473459
South Wharf,cafe,The Grain Store,-37.819583,144.9569289
South Wharf,cafe,Henry & the Fox,-37.8173118,144.9568668
South Wharf,cafe,St. Brew,-37.8196739,144.9511872
South Wharf,cafe,Degani Bakery Cafe,-37.8199126,144.9505437
South Wharf,cafe,Foxtrot Café,-37.8315597,144.9471167
South Wharf,cafe,EARL Canteen,-37.8191106,144.9558503
South Wharf,cafe,Strozzi,-37.8167054,144.9630762
South Wharf,cafe,Doughboys,-37.81595,144.957933
South Wharf,cafe,Cafenatics,-37.821834,144.962369
South Wharf,cafe,Hash Cafe,-37.8123737,144.9605584
South Wharf,cafe,Bluestones Cafe,-37.815373,144.9585863
South Wharf,cafe,Cafe Euro,-37.8152176,144.9590837
South Wharf,cafe,Original Sushi Cafe,-37.8151693,144.9592869
South Wharf,cafe,Sidearm,-37.8279891,144.9497198
South Wharf,cafe,T-Roy Browns,-37.819258,144.9619275
South Wharf,cafe,Piccolocino,-37.816772,144.9566717
South Wharf,cafe,Koko Black Chocolate,-37.8143703,144.9640406
South Wharf,cafe,Shed Café,-37.824189,144.9556711
South Wharf,cafe,Plenary Café,-37.8251369,144.9531076
South Wharf,cafe,Cherry & Twigs Cafe,-37.82004,144.9557185
South Wharf,cafe,The Coffee Club,-37.8122596,144.9379903
South Wharf,cafe,La Petite Crêperie,-37.8138954,144.9615104
South Wharf,cafe,EARL Canteen,-37.8148557,144.9586903
South Wharf,cafe,Prime House,-37.8148316,144.9587712
South Wharf,cafe,Higher Ground,-37.8159784,144.9530202
South Wharf,cafe,St Ali Coffee Roasters,-37.8313313,144.9604687
South Wharf,cafe,De Gusto,-37.8186255,144.9473022
South Wharf,cafe,Starbucks,-37.814606,144.9631005
South Wharf,cafe,Ciel,-37.8293898,144.955495
South Wharf,cafe,B Club Cafe,-37.8147622,144.9402819
South Wharf,cafe,The School of Life,-37.8170674,144.9541163
South Wharf,cafe,Hooks at the Yarra,-37.8240816,144.947699
South Wharf,cafe,Pie Face,-37.8190302,144.953578
South Wharf,cafe,Chè Vietnamese Desserts,-37.8126,144.9617564
South Wharf,cafe,Brown Sugar,-37.8153063,144.9642999
South Wharf,cafe,Little Collins,-37.815175,144.9642353
South Wharf,cafe,Gordon’s,-37.8145437,144.9642886
South Wharf,cafe,Queen Street Food Store,-37.8137003,144.9604035
South Wharf,cafe,Rustica Canteen,-37.811275,144.963487
South Wharf,cafe,Hardware Societe,-37.8200942,144.9566093
South Wharf,cafe,Brick Lane,-37.8114882,144.9598089
South Wharf,cafe,Cafenatics,-37.8148695,144.9586348
South Wharf,cafe,Pietro e Paolo Cafe,-37.8359499,144.9537927
South Wharf,cafe,Burhan's Espresso Bar,-37.8319833,144.9559589
South Wharf,cafe,Canteen,-37.8327035,144.9560688
South Wharf,cafe,D.G. Expresso,-37.8205603,144.9438715
South Wharf,cafe,Saluministi,-37.8204154,144.9411899
South Wharf,cafe,Coffee Gauge,-37.8199191,144.9440603
South Wharf,cafe,Blended Beard,-37.8195432,144.9441992
South Wharf,cafe,Cafe Bambino,-37.8200506,144.9449768
South Wharf,cafe,Min The Cafe,-37.8201789,144.9420594
South Wharf,cafe,365,-37.821841,144.9449468
South Wharf,cafe,Charlie Bit Me,-37.8207115,144.94503
South Wharf,cafe,The Other Brother,-37.8219353,144.9437997
South Wharf,cafe,Caffé ESC,-37.8216918,144.9462505
South Wharf,cafe,iBean,-37.8212385,144.9453255
South Wharf,cafe,Rhumba’s,-37.8191324,144.9454241
South Wharf,cafe,Cafenatics,-37.819662,144.9449607
South Wharf,cafe,BITO Beans Bourke,-37.8186934,144.9445761
South Wharf,cafe,Bearded Brothers Coffee,-37.8152487,144.9632551
South Wharf,cafe,In a Rush,-37.8156794,144.9618381
South Wharf,cafe,Patricia Coffee Brewers,-37.8147026,144.9582933
South Wharf,cafe,Sushi Nori,-37.8210544,144.9498179
South Wharf,cafe,Upstanding Citizens,-37.8211524,144.9492866
South Wharf,cafe,Saluministi Sandwiches,-37.8180936,144.9610702
South Wharf,cafe,Schmucks Bagels,-37.8145279,144.9568615
South Wharf,cafe,The Ambitious Act,-37.8342952,144.9613688
South Wharf,cafe,Market Lane Coffee,-37.8328479,144.9573083
South Wharf,cafe,Little Rogue,-37.8109925,144.9640518
South Wharf,cafe,Shamble Coffee Brewers,-37.8161818,144.9606255
South Wharf,cafe,Giddiup Cafe,-37.8324506,144.958748
South Wharf,cafe,Coffee Rush,-37.8153071,144.9522179
South Wharf,cafe,Stokers,-37.8313848,144.9600301
South Wharf,cafe,Anchor Eatery,-37.8217715,144.9363723
South Wharf,cafe,Mr Summit,-37.8241896,144.9624587
South Wharf,cafe,Pie Face,-37.8287953,144.9639042
South Wharf,cafe,Hunters' Roots,-37.8197581,144.9564578
South Wharf,cafe,Di Parsia Pasticceria Caffe,-37.8209984,144.9559432
South Wharf,cafe,Gloria Jean's,-37.8176666,144.9516554
South Wharf,cafe,Xing Fu Tang,-37.8121824,144.9620102
South Wharf,cafe,Ms PREtea,-37.8122099,144.9619306
South Wharf,cafe,Ding Tea,-37.8134548,144.9625954
South Wharf,cafe,Milksha,-37.8149495,144.9636992
South Wharf,cafe,The Cupcake Queens,-37.8140211,144.9615058
South Wharf,cafe,The Perch Cafe,-37.8123945,144.9549224
South Wharf,cafe,Dari,-37.814183,144.9613888
South Wharf,cafe,Riverside Deli,-37.8199064,144.9582571
South Wharf,cafe,Crema Cafe,-37.8151402,144.9630457
South Wharf,cafe,Caffe E Torta,-37.814983,144.9642234
South Wharf,cafe,Yi Fang Tea,-37.8107167,144.9640564
South Wharf,cafe,Gong Cha,-37.810582,144.9629004
South Wharf,cafe,The Little Royal,-37.8147003,144.9641568
South Wharf,cafe,Kit Espresso,-37.8146926,144.9638096
South Wharf,cafe,Coal River Farm,-37.8156404,144.9641473
South Wharf,cafe,Daybreak Cafe,-37.8129813,144.9392926
South Wharf,cafe,Teej Cafe,-37.8185302,144.9476112
South Wharf,cafe,Tori’s,-37.8129514,144.9614331
South Wharf,cafe,Common Place Coffee Brewers,-37.8151033,144.9541949
South Wharf,cafe,Mork Chocolate,-37.8157527,144.9632245
South Wharf,cafe,Maker,-37.8137557,144.9613601
South Wharf,cafe,Aga the French patisserie,-37.8323197,144.9566948
South Wharf,cafe,Brunos,-37.8178155,144.9491093
South Wharf,cafe,Chatime,-37.8170806,144.9526939
South Wharf,cafe,Unnamed cafe,-37.8160745,144.9523651
South Wharf,cafe,Gong Cha,-37.8107728,144.9641236
South Wharf,cafe,Code Black Coffee,-37.8178741,144.9538677
South Wharf,cafe,Oli & Levi Espresso,-37.8160083,144.9562443
South Wharf,cafe,Unnamed cafe,-37.8108221,144.9623579
South Wharf,cafe,Blahnik,-37.8155805,144.9631346
South Wharf,cafe,Louie,-37.8159014,144.9631715
South Wharf,cafe,Vona Co,-37.8158657,144.9631604
South Wharf,cafe,Stockroom 567,-37.818908,144.9553914
South Wharf,cafe,Namoo Japanese Cafe,-37.8186883,144.956086
South Wharf,cafe,Schmucks Bagels,-37.8189599,144.9551873
South Wharf,cafe,Square One,-37.8184404,144.9568979
South Wharf,cafe,The George,-37.8177211,144.9582495
South Wharf,cafe,A Treat Of France,-37.8270995,144.9590528
South Wharf,cafe,Au79,-37.8259255,144.9596887
South Wharf,cafe,The Lunch Spot,-37.8286531,144.9612087
South Wharf,cafe,Le Yeahllow Little Collins Street,-37.8155303,144.9623875
South Wharf,cafe,Sam Spade,-37.8109952,144.959629
South Wharf,cafe,Little Sparrow,-37.8121334,144.9641414
South Wharf,cafe,Story Coffee,-37.8176,144.9493274
South Wharf,cafe,Cocobei,-37.8142896,144.9396203
South Wharf,cafe,Melbourne Ferry Terminal,-37.816902,144.9450767
South Wharf,cafe,BITO,-37.814192,144.9450348
South Wharf,cafe,Café Orr,-37.8250565,144.9512029
South Wharf,cafe,18 Pence Lane,-37.824583,144.9452578
South Wharf,cafe,The Espressionist,-37.8241747,144.9433559
South Wharf,cafe,My Koala Café,-37.8140423,144.944826
South Wharf,cafe,Goldfields Café + Bar,-37.8257505,144.951849
South Wharf,cafe,CM & Co,-37.817997,144.9622922
South Wharf,cafe,Paper Tiger,-37.8185027,144.9626424
South Wharf,cafe,Boost Juice,-37.8189151,144.9536169
South Wharf,cafe,Chatime,-37.8114774,144.9633943
South Wharf,cafe,Tiger's Den,-37.8109777,144.9631657
South Wharf,cafe,ComeBuyTea,-37.8109235,144.9630703
South Wharf,cafe,Unnamed cafe,-37.8106095,144.9619218
South Wharf,cafe,Axil,-37.8106553,144.9617596
South Wharf,cafe,Le Petit Gateau,-37.8163157,144.9595571
South Wharf,cafe,First Love,-37.8176687,144.9598753
South Wharf,cafe,Puzzle Coffee,-37.810342,144.9633882
South Wharf,cafe,Impresso Cafe,-37.8122817,144.953649
South Wharf,cafe,Groovy Mamas,-37.8212431,144.9431617
South Wharf,cafe,Unnamed cafe,-37.8185765,144.9448216
South Wharf,cafe,Gong Cha,-37.8104466,144.9630337
South Wharf,cafe,People's Coffee,-37.8172096,144.9599238
South Wharf,cafe,Meals With Impact,-37.8207203,144.9490086
South Wharf,cafe,Meister,-37.8211991,144.9499187
South Wharf,cafe,Pure Pie,-37.821147,144.9498822
South Wharf,cafe,Project Zero Coffee,-37.8167704,144.9563295
South Wharf,cafe,People's Coffee,-37.8149505,144.9573025
South Wharf,cafe,Sargon Cafe,-37.8152332,144.9564593
South Wharf,cafe,Five Points Cafe,-37.8170564,144.9568789
South Wharf,cafe,Neighbours,-37.8230233,144.9506963
South Wharf,cafe,Ada Grace,-37.8326207,144.9590781
South Wharf,cafe,Patricia Coffee Roasters,-37.8146691,144.9582379
South Wharf,cafe,Moment Coffee,-37.8122619,144.9581735
South Wharf,cafe,Cartel Coffee Roasters Melbourne,-37.8138569,144.9624151
South Wharf,cafe,No. 84,-37.8399316,144.9574362
South Wharf,cafe,Montague Park Foodstore,-37.8371803,144.9538942
South Wharf,cafe,Park Lane Cafe,-37.8364732,144.9624991
South Wharf,cafe,Balderdash,-37.8368823,144.9435575
South Wharf,cafe,My Sista Says,-37.8364797,144.9435802
South Wharf,cafe,Leona,-37.8371382,144.9431078
South Wharf,cafe,Hurricane Handsome,-37.8360288,144.9443886
South Wharf,cafe,Station Street Trading Company,-37.8334809,144.9444003
South Wharf,cafe,Four7Six,-37.8339786,144.9468433
South Wharf,cafe,heart bakes,-37.8338936,144.9403813
South Wharf,cafe,Workshop Brothers Southbank,-37.8211618,144.9636124
South Wharf,gym,Vault Crossfit,-37.8130719,144.9601471
South Wharf,gym,Fitness First,-37.814393,144.963513
South Wharf,gym,Corporate Fitness Club,-37.817559,144.963588
South Wharf,gym,Dohertys,-37.819118,144.962587
South Wharf,gym,Fight Club,-37.8192093,144.962262
South Wharf,gym,Genesis,-37.8222261,144.9630117
South Wharf,gym,KettleFit,-37.8296477,144.9356951
South Wharf,gym,MOVE yoga,-37.8175852,144.9634936
South Wharf,gym,Melbourne Altitude Training,-37.8285666,144.9611623
South Wharf,gym,F45 Training,-37.8190748,144.9436147
South Wharf,gym,Push Fitness,-37.8224,144.9465343
South Wharf,gym,Anytime Fitness,-37.8210852,144.9494407
South Wharf,gym,RBT South Melbourne,-37.8327589,144.9493195
South Wharf,gym,F45 Training,-37.8340675,144.9477182
South Wharf,gym,F45 Training,-37.8105874,144.9610713
South Wharf,gym,Anytime Fitness,-37.8312477,144.9589174
South Wharf,gym,The Wharf Club,-37.8218676,144.9362
South Wharf,gym,The Renovator,-37.8339297,144.9485996
South Wharf,library,Emerald Hill Library,-37.8347011,144.9603726
South Wharf,library,Southbank Library at Boyd,-37.8255777,144.9612198
South Wharf,library,Port Melbourne Library,-37.835771,144.944496
South Wharf,library,Legal Aid public law library,-37.8156051,144.9568708
South Wharf,library,Library at the Dock,-37.8200204,144.9405445
Port Melbourne,supermarket,Woolworths,-37.8311018,144.9307435
Port Melbourne,cafe,G&S Cafe,-37.8326651,144.923936
Port Melbourne,cafe,Port Xpresso,-37.830267,144.9231635
Port Melbourne,cafe,Punch Bowl,-37.829828,144.93597
Port Melbourne,cafe,Caps Cafe,-37.8397691,144.9154689
Port Melbourne,cafe,Anchor Eatery,-37.8217715,144.9363723
Port Melbourne,cafe,Pie Face,-37.8309599,144.9187474
Port Melbourne,cafe,Bella Cosi,-37.841865,144.9360718
Port Melbourne,cafe,Sensoray Lab,-37.8219299,144.9264746
Port Melbourne,cafe,Hall St. Cafe,-37.8227748,144.9265493
Port Melbourne,cafe,Unnamed cafe,-37.8235948,144.9256041
Port Melbourne,cafe,Dusty Fox Cafe,-37.8312907,144.9305393
Port Melbourne,cafe,24 Atoms,-37.8253647,144.921733
Port Melbourne,cafe,Black Jack Cafe & Kitchen,-37.8255037,144.9217177
Port Melbourne,cafe,Bolte Cafe and Kebab,-37.8221176,144.9309913
Port Melbourne,cafe,Local Rules,-37.8363501,144.9197063
Port Melbourne,cafe,The Avenue Cafe,-37.8367035,144.9197517
Port Melbourne,gym,KettleFit,-37.8296477,144.9356951
Port Melbourne,gym,The Wharf Club,-37.8218676,144.9362
Tarneit,supermarket,Woolworths,-37.8400099,144.6738163
Tarneit,supermarket,Coles,-37.8339607,144.6510554
Tarneit,supermarket,Aldi,-37.8350609,144.652032
Tarneit,cafe,Little Growling Cafe,-37.8470281,144.6517562
Hoppers Crossing,supermarket,Woolworths,-37.862377,144.6871827
Hoppers Crossing,cafe,Morris + Heath,-37.8811949,144.7036873
Hoppers Crossing,cafe,Little Sparrow,-37.8761135,144.6803421
Point Cook,supermarket,Coles,-37.8952497,144.7530363
Point Cook,supermarket,ALDI,-37.8952997,144.7522522
Point Cook,supermarket,IGA Point Cook,-37.8990016,144.7398241
Point Cook,cafe,Muffin Break,-37.8955548,144.7515986
Derrimut,supermarket,NQR,-37.7847239,144.771428
Derrimut,supermarket,Morgan's IGA,-37.7921897,144.7895016
Derrimut,cafe,Lot 8 Cafe,-37.7909412,144.7728353
Derrimut,cafe,Cafe 162,-37.8048462,144.7638345
Derrimut,cafe,Cafe thyme out s,-37.808997,144.7823606
Derrimut,gym,Derrimut 24:7 Gym,-37.7836304,144.7750809
Burnside,supermarket,Coles,-37.7592178,144.7534185
Burnside,cafe,Raven Cafe,-37.7602336,144.7441325
Burnside Heights,supermarket,Coles,-37.7323759,144.7425236
Burnside Heights,supermarket,ALDI,-37.7315698,144.7427972
Burnside Heights,supermarket,Woolworths,-37.7230371,144.7516
Burnside Heights,supermarket,Woolworths,-37.7301438,144.7430619
Burnside Heights,cafe,Red Beetle Cafe,-37.7335953,144.7416481
Burnside Heights,cafe,Brew Brothers,-37.7326778,144.7415137
Burnside Heights,cafe,Caffe Di Famiglia,-37.7233948,144.7517187
Burnside Heights,cafe,Boost Juice,-37.7312794,144.7431882
Burnside Heights,cafe,Chatime,-37.7324237,144.7429128
Burnside Heights,cafe,The Coffee Club,-37.7323756,144.743196
Burnside Heights,cafe,Gloria Jean's,-37.7327317,144.7431114
Burnside Heights,cafe,john's Nuts & Coffee,-37.7311476,144.7430743
Burnside Heights,cafe,The Jolly Miller Cafe,-37.7302887,144.7437361
Burnside Heights,cafe,New Oriental Cafe,-37.7317659,144.7432107
Burnside Heights,gym,Anytime Fitness,-37.7342276,144.7414847
Burnside Heights,library,Caroline Springs Library,-37.7332875,144.7402989
Taylors Hill,supermarket,Woolworths,-37.7230371,144.7516
Taylors Hill,supermarket,Coles,-37.711603,144.7415653
Taylors Hill,supermarket,Woolworths,-37.7301438,144.7430619
Taylors Hill,cafe,Caffe Di Famiglia,-37.7233948,144.7517187
Taylors Hill,cafe,Art de Cafe,-37.7112812,144.7417342
Taylors Hill,gym,Jetts Fitness,-37.71077,144.7402244
Taylors Hill,gym,Jetts Fitness,-37.7108351,144.7402291
Taylors Hill,gym,Jetts Fitness,-37.7107146,144.7402344
Albanvale,supermarket,Coles,-37.7518375,144.7756103
Albanvale,supermarket,Woolworths,-37.7508329,144.7734061
Albanvale,supermarket,Aldi,-37.75006,144.7743439
Albanvale,cafe,Chatime,-37.7510316,144.7761017
Albanvale,cafe,Boost Juice,-37.750732,144.7759355
Albanvale,library,Brimbank Libraries Deer Park Branch,-37.7519442,144.77695
Cairnlea,supermarket,Coles,-37.7518375,144.7756103
Cairnlea,supermarket,Woolworths,-37.7508329,144.7734061
Cairnlea,supermarket,Coles,-37.7587406,144.7901048
Cairnlea,supermarket,Aldi,-37.75006,144.7743439
Cairnlea,supermarket,Minh Vi,-37.7585801,144.7904118
Cairnlea,supermarket,Woolworths,-37.7448814,144.8016816
Cairnlea,cafe,Bubble Cup,-37.7446531,144.8006703
Cairnlea,cafe,Empire Shisha Bar,-37.7449109,144.8007499
Cairnlea,cafe,Ramciel,-37.7451315,144.8013056
Cairnlea,cafe,Monte Coffee,-37.7450249,144.8013075
Cairnlea,cafe,Do’s Cafe,-37.7443814,144.8022043
Cairnlea,cafe,Deer Park Munchies,-37.7703676,144.7733974
Cairnlea,cafe,Vicpies,-37.7582199,144.7902529
Cairnlea,cafe,Cafe Oliveto,-37.7575454,144.7903701
Cairnlea,cafe,Chatime,-37.7510316,144.7761017
Cairnlea,cafe,Boost Juice,-37.750732,144.7759355
Cairnlea,cafe,Pie Face,-37.7697553,144.7752712
Cairnlea,cafe,Bellamy,-37.7445881,144.801151
Cairnlea,cafe,Shisha Cafe,-37.7703681,144.7730386
Cairnlea,library,Brimbank Libraries Deer Park Branch,-37.7519442,144.77695
Keilor Downs,supermarket,Coles,-37.7273876,144.8065418
Keilor Downs,supermarket,ALDI,-37.7263093,144.8066275
Keilor Downs,supermarket,Foodworks,-37.7344279,144.8059942
Keilor Downs,gym,Anytime Fitness,-37.7274813,144.8075878
St Albans,supermarket,Coles,-37.7587406,144.7901048
St Albans,supermarket,Thuan Khiem,-37.7435227,144.8009276
St Albans,supermarket,Minh Vi,-37.7585801,144.7904118
St Albans,supermarket,St Albans Supermarket & Halal Meat,-37.7442247,144.7983251
St Albans,supermarket,Minh Hưng,-37.7438416,144.8009936
St Albans,supermarket,Woolworths,-37.7448814,144.8016816
St Albans,supermarket,KFL,-37.7440725,144.8008872
St Albans,supermarket,IGA,-37.7432164,144.7997843
St Albans,supermarket,Parachinar Supermarket,-37.7437556,144.7978822
St Albans,supermarket,Foodworks,-37.7344279,144.8059942
St Albans,supermarket,MA-B1 African Market,-37.7440872,144.7969635
St Albans,supermarket,MKS Spices 'n Things,-37.7444108,144.8037167
St Albans,cafe,Hanna,-37.743978,144.799191
St Albans,cafe,Bubble Cup,-37.7446531,144.8006703
St Albans,cafe,Empire Shisha Bar,-37.7449109,144.8007499
St Albans,cafe,Ramciel,-37.7451315,144.8013056
St Albans,cafe,Monte Coffee,-37.7450249,144.8013075
St Albans,cafe,Do’s Cafe,-37.7443814,144.8022043
St Albans,cafe,Vicpies,-37.7582199,144.7902529
St Albans,cafe,Cafe Oliveto,-37.7575454,144.7903701
St Albans,cafe,Dessert Story,-37.7432486,144.8011404
St Albans,cafe,Café U&I,-37.743602,144.8003258
St Albans,cafe,Bellamy,-37.7445881,144.801151
St Albans,cafe,Bitola Inter Cafe,-37.7440333,144.7967628
St Albans,library,St Albans Library,-37.741671,144.8006153
Kings Park,supermarket,Morgan's IGA,-37.7260976,144.7809164
Sunshine North,cafe,Bean Lab,-37.7779783,144.8507463
Sunshine North,cafe,French Cafe,-37.7781815,144.8507132
Sunshine North,cafe,The Usual Joint,-37.7622167,144.8287936
Deepdene,supermarket,Boccaccio SUPA IGA,-37.8015537,145.0626975
Deepdene,supermarket,IGA,-37.798545,145.0520745
Deepdene,cafe,Snow Pony,-37.8109171,145.0662108
Deepdene,cafe,Bohemia,-37.825298,145.080796
Deepdene,cafe,Grinders,-37.825199,145.08107
Deepdene,cafe,Collective,-37.8261814,145.0579774
Deepdene,cafe,Alleycat Cafe,-37.8247497,145.0811808
Deepdene,cafe,Cafe Bacino on Burke,-37.8015718,145.0621932
Deepdene,cafe,Ben,-37.8009941,145.0626566
Deepdene,cafe,Gilbert's,-37.797831,145.0537035
Deepdene,cafe,East And Co,-37.8122375,145.0752423
Deepdene,cafe,Town and Country,-37.8108565,145.0636443
Deepdene,cafe,Outlaw,-37.8241685,145.0814269
Deepdene,cafe,Heritage Wall,-37.8249339,145.058097
Deepdene,cafe,Kuche,-37.7985952,145.0527211
Deepdene,cafe,Soul Sisters,-37.8267728,145.0573864
Deepdene,gym,Alta Personal Training,-37.8238896,145.0811809
Deepdene,gym,Endless,-37.8123467,145.0760463
Deepdene,gym,South Pacific Health Club,-37.8251892,145.0573733
Balwyn,supermarket,IGA,-37.8034488,145.0841241
Balwyn,supermarket,Woolworths,-37.812641,145.0831702
Balwyn,supermarket,Coles Local,-37.8241567,145.0972292
Balwyn,cafe,Mr Hendricks,-37.8133593,145.0866325
Balwyn,cafe,Sylvia's Cafe and Larder,-37.8034204,145.0839945
Balwyn,cafe,Little Nonna,-37.8033657,145.0834097
Balwyn,cafe,Thanks a Latte,-37.813272,145.0839235
Balwyn,cafe,Laurent Boulangerie Patisserie,-37.8132739,145.0837698
Balwyn,cafe,Onepluspiece,-37.8130814,145.0823154
Balwyn,cafe,Unnamed cafe,-37.8191497,145.0888784
Balwyn,cafe,East And Co,-37.8122375,145.0752423
Balwyn,cafe,Outlaw,-37.8241685,145.0814269
Balwyn,cafe,Balwyn Espresso,-37.8129796,145.0837066
Balwyn,cafe,Reunion Cafe Dining,-37.8231909,145.0975739
Balwyn,cafe,The Steam Coffee Company,-37.8238421,145.0978568
Balwyn,cafe,Chit Chat,-37.823438,145.0979535
Balwyn,cafe,Zimt,-37.8227863,145.0980296
Balwyn,cafe,Anne's Pantry,-37.8236413,145.0978958
Balwyn,gym,Balwyn Yoga Centre,-37.8149841,145.0980338
Balwyn,gym,Anytime Fitness,-37.8134519,145.0842055
Balwyn,gym,Alta Personal Training,-37.8238896,145.0811809
Balwyn,gym,Unnamed gym,-37.8124512,145.0815788
Balwyn,gym,Endless,-37.8123467,145.0760463
Balwyn,library,Balwyn Library,-37.8136405,145.085512
Mont Albert,supermarket,Coles,-37.8038542,145.1021788
Mont Albert,supermarket,Woolworths,-37.8195494,145.1212804
Mont Albert,supermarket,Roaring Bear Asian Grocery,-37.8283644,145.121194
Mont Albert,supermarket,Coles,-37.8196048,145.1203412
Mont Albert,supermarket,Tan Huang Asian Grocer,-37.8196347,145.1225176
Mont Albert,supermarket,Foodworks,-37.8204789,145.1052753
Mont Albert,supermarket,Hui-Hui Supermarket,-37.8185457,145.1204799
Mont Albert,supermarket,ALDI,-37.8293579,145.1208749
Mont Albert,supermarket,Coles Local,-37.8241567,145.0972292
Mont Albert,cafe,Sips and Stories,-37.8247987,145.0976162
Mont Albert,cafe,Traducci,-37.8187795,145.1219761
Mont Albert,cafe,Amity Cafe,-37.803656,145.1024041
Mont Albert,cafe,Hill Top Cakes ,-37.8148347,145.0988548
Mont Albert,cafe,Degani Bakery Cafe,-37.8038539,145.101353
Mont Albert,cafe,Teaser,-37.8188457,145.1219276
Mont Albert,cafe,Top Tea,-37.8192548,145.12198
Mont Albert,cafe,Gong Cha,-37.8191306,145.1221486
Mont Albert,cafe,Yi Fang Tea,-37.8197416,145.1210973
Mont Albert,cafe,CoCo Fresh Tea & Juice,-37.8197229,145.121309
Mont Albert,cafe,White Mojo,-37.8192903,145.1218015
Mont Albert,cafe,Nelson,-37.8161413,145.1197253
Mont Albert,cafe,The Penny Drop,-37.8175676,145.1221178
Mont Albert,cafe,æ Coffee,-37.8183846,145.119021
Mont Albert,cafe,Cafe Saporo,-37.8177264,145.1160031
Mont Albert,cafe,Hamilton's,-37.8200413,145.1051118
Mont Albert,cafe,Churchill Cafe,-37.820118,145.1050961
Mont Albert,cafe,Mason Lane Cafe,-37.8211219,145.1051368
Mont Albert,cafe,The Boulevard Food Store,-37.8209127,145.1047763
Mont Albert,cafe,Beekeen,-37.8196977,145.1206615
Mont Albert,cafe,Boost Juice,-37.8198026,145.1214061
Mont Albert,cafe,Petite By Matilda,-37.8087732,145.1080958
Mont Albert,cafe,Mister and Miss,-37.8156349,145.1058057
Mont Albert,cafe,Mary’s Paddock,-37.8146397,145.1194042
Mont Albert,cafe,Reunion Cafe Dining,-37.8231909,145.0975739
Mont Albert,cafe,The Steam Coffee Company,-37.8238421,145.0978568
Mont Albert,cafe,Chit Chat,-37.823438,145.0979535
Mont Albert,cafe,Zimt,-37.8227863,145.0980296
Mont Albert,cafe,Anne's Pantry,-37.8236413,145.0978958
Mont Albert,cafe,Homm,-37.81859,145.1220297
Mont Albert,cafe,Matilda,-37.8088802,145.1083575
Mont Albert,gym,Balwyn Yoga Centre,-37.8149841,145.0980338
Mont Albert,gym,Healthways Recreation Centre,-37.8086387,145.1083521
Mont Albert,gym,Alta Fitness,-37.8210105,145.1051649
Kew East,supermarket,Boccaccio SUPA IGA,-37.8015537,145.0626975
Kew East,supermarket,IGA,-37.798545,145.0520745
Kew East,supermarket,Coles Local,-37.7930208,145.0647489
Kew East,supermarket,Coles,-37.8038373,145.0376993
Kew East,cafe,Miss D's Cafe Tea Room,-37.7938295,145.0640032
Kew East,cafe,Cafe Bacino on Burke,-37.8015718,145.0621932
Kew East,cafe,Ben,-37.8009941,145.0626566
Kew East,cafe,The Cake Alchemist,-37.7937773,145.0640129
Kew East,cafe,Bean Thief,-37.7962694,145.0572456
Kew East,cafe,Gilbert's,-37.797831,145.0537035
Kew East,cafe,Adeney Milkbar Cafe,-37.8028866,145.0490731
Kew East,cafe,Unnamed cafe,-37.7920768,145.0479937
Kew East,cafe,Briquettes Cafe,-37.7995015,145.0507874
Kew East,cafe,Kuche,-37.7985952,145.0527211
Kew East,cafe,Unnamed cafe,-37.7988534,145.0507674
Kew East,gym,Anytime Fitness,-37.7995262,145.0496577
Kew East,library,Kew High School Library,-37.7950122,145.0623374
Kew,supermarket,Kew Friendly Supermarket,-37.7960183,145.0354729
Kew,supermarket,Leo's Fine Food & Wine,-37.8062858,145.0292817
Kew,supermarket,Woolworths,-37.8057563,145.0309266
Kew,supermarket,Coles,-37.8038373,145.0376993
Kew,cafe,Replete Providore,-37.8153588,145.0416497
Kew,cafe,The Quartermaster's Store,-37.8129305,145.042787
Kew,cafe,Unnamed cafe,-37.8075455,145.0291815
Kew,cafe,Sardi,-37.8168273,145.0200672
Kew,cafe,Willo Cafe,-37.7965609,145.035415
Kew,cafe,Tsuko's,-37.8069909,145.0298555
