suburb,category,name,lat,lon
Melbourne,cafe,Sargon Cafe,-37.8152332,144.9564593
Melbourne,cafe,Coffee Cart,-37.8379375,144.97565
Melbourne,cafe,Five Points Cafe,-37.8170564,144.9568789
Melbourne,cafe,Starbucks,-37.8149559,144.966053
Melbourne,cafe,CM & Co,-37.8099978,144.970635
Melbourne,cafe,Tami Sweet,-37.810728,144.9681424
Melbourne,cafe,Bobby's,-37.8101356,144.9706829
Melbourne,cafe,Charlie's Tea,-37.8115911,144.9651811
Melbourne,cafe,BENCH COFFEE CO. St Kilda Rd,-37.8489056,144.9793697
Melbourne,cafe,Naau Cafe,-37.8099972,144.9670205
Melbourne,cafe,Patricia Coffee Roasters,-37.8146691,144.9582379
Melbourne,cafe,Moment Coffee,-37.8122619,144.9581735
Melbourne,gym,Vault Crossfit,-37.8130719,144.9601471
Melbourne,gym,Fitness First,-37.814393,144.963513
Melbourne,gym,Corporate Fitness Club,-37.817559,144.963588
Melbourne,gym,Dohertys,-37.819118,144.962587
Melbourne,gym,Fight Club,-37.8192093,144.962262
Melbourne,gym,MOVE yoga,-37.8175852,144.9634936
Melbourne,gym,Absolute MMA CBD,-37.8123789,144.9711275
Melbourne,gym,F45 Training,-37.8105874,144.9610713
Melbourne,gym,Fitness First,-37.8106826,144.9659966
Melbourne,library,RMIT Swanston Library,-37.8081589,144.9639444
Melbourne,library,City Library,-37.8169458,144.9659025
Melbourne,library,Christian Science Reading Room,-37.830484,144.97086
Melbourne,library,Narrm Ngarrgu,-37.807721,144.9584163
Melbourne,library,Legal Aid public law library,-37.8156051,144.9568708
Balwyn North,supermarket,ALDI,-37.7912353,145.0947384
Balwyn North,supermarket,Foodworks,-37.7915665,145.0938599
Balwyn North,supermarket,IGA,-37.8034488,145.0841241
Balwyn North,supermarket,ABC Supermarket,-37.7928056,145.0710362
Balwyn North,supermarket,Balwyn North Asian Supermarket,-37.7930241,145.0721899
Balwyn North,cafe,Miss D's Cafe Tea Room,-37.7938295,145.0640032
Balwyn North,cafe,Sylvia's Cafe and Larder,-37.8034204,145.0839945
Balwyn North,cafe,Little Nonna,-37.8033657,145.0834097
Balwyn North,cafe,Jolly Miller Cafe,-37.790971,145.0952714
Balwyn North,cafe,Travelling Bandit,-37.7916567,145.0936385
Balwyn North,cafe,The Village Cafe,-37.7929622,145.0718249
Balwyn North,cafe,The Cake Alchemist,-37.7937773,145.0640129
Balwyn North,cafe,Good Neighbours,-37.7868978,145.0861557
Balwyn North,cafe,Olive Lane,-37.7925919,145.0711365
Balwyn North,cafe,Tesoro,-37.7920439,145.0935581
Balwyn North,cafe,Via Roma,-37.7926959,145.071711
Balwyn North,cafe,Caffe Romeo,-37.7908047,145.0954068
Balwyn North,gym,KX Pilates,-37.7916826,145.0946781
Balwyn North,gym,Health Club,-37.7875517,145.0865054
Balwyn North,library,Greythorn Library Lounge,-37.7904636,145.0954371
Kew East,supermarket,IGA,-37.798545,145.0520745
Kew East,cafe,Bean Thief,-37.7962694,145.0572456
Kew East,cafe,Gilbert's,-37.797831,145.0537035
Kew East,cafe,Unnamed cafe,-37.7920768,145.0479937
Kew East,cafe,Kuche,-37.7985952,145.0527211
Deepdene,cafe,Snow Pony,-37.8109171,145.0662108
Deepdene,cafe,Town and Country,-37.8108565,145.0636443
Kew,supermarket,Kew Friendly Supermarket,-37.7960183,145.0354729
Kew,cafe,The Quartermaster's Store,-37.8129305,145.042787
Kew,cafe,Unnamed cafe,-37.8075455,145.0291815
Kew,cafe,Cafe Bacino on Burke,-37.8015718,145.0621932
Kew,cafe,Willo Cafe,-37.7965609,145.035415
Kew,cafe,Tsuko's,-37.8069909,145.0298555
Kew,cafe,Zakka Life,-37.8067974,145.0303399
Kew,cafe,Cocoa,-37.8065992,145.0308892
Kew,cafe,Adeney Milkbar Cafe,-37.8028866,145.0490731
Kew,cafe,Briquettes Cafe,-37.7995015,145.0507874
Kew,library,Kew Toy Library,-37.7962571,145.0362195
Canterbury,supermarket,IGA,-37.8249989,145.0816328
Canterbury,cafe,Bohemia,-37.825298,145.080796
Canterbury,cafe,Grinders,-37.825199,145.08107
Canterbury,cafe,The Maling Room,-37.8243392,145.0825907
Canterbury,cafe,Between Us,-37.8245936,145.0820764
Canterbury,cafe,Weatherson Foods,-37.8246911,145.081835
Canterbury,cafe,Alleycat Cafe,-37.8247497,145.0811808
Canterbury,cafe,Outlaw,-37.8241685,145.0814269
Canterbury,gym,Alta Personal Training,-37.8238896,145.0811809
Camberwell,supermarket,Woolworths,-37.8294287,145.058971
Camberwell,supermarket,IGA Burwood,-37.850526,145.095075
Camberwell,supermarket,Aldi,-37.8305497,145.058844
Camberwell,supermarket,Woolworths,-37.8340002,145.0773307
Camberwell,supermarket,Serendipity,-37.8430583,145.0543907
Camberwell,cafe,Unnamed cafe,-37.8500604,145.0939644
Camberwell,cafe,Unnamed cafe,-37.8316072,145.0695217
Camberwell,cafe,Latte Da,-37.8322082,145.0562552
Camberwell,cafe,Fordham Milk Bar,-37.8445369,145.0768065
Camberwell,cafe,Lulabelles,-37.8484849,145.0777587
Camberwell,cafe,Collective,-37.8261814,145.0579774
Camberwell,cafe,Courtyard,-37.8460212,145.0540626
Camberwell,cafe,Hash Speciality Coffee,-37.8310029,145.0571866
Camberwell,cafe,Unnamed cafe,-37.8281019,145.0582614
Camberwell,cafe,Heritage Wall,-37.8249339,145.058097
Camberwell,gym,Kieser,-37.8285278,145.0584061
Camberwell,library,Camberwell Library,-37.834344,145.0588862
Hawthorn East,supermarket,Coles,-37.8291542,145.0563202
Hawthorn East,supermarket,Woolworths,-37.8456299,145.0422777
Hawthorn East,cafe,Blood Orange Cafe,-37.8237172,145.0461267
Hawthorn East,cafe,Hall St. Provider,-37.8443762,145.0426063
Hawthorn East,cafe,Mr & Mrs Andersons,-37.8406355,145.0461119
Hawthorn East,cafe,Cafe Paradiso,-37.8305425,145.0560827
Hawthorn East,cafe,Shanklin,-37.8330621,145.0473785
Hawthorn East,gym,South Pacific Health Club,-37.8251892,145.0573733
Balwyn,supermarket,Coles,-37.8038542,145.1021788
Balwyn,supermarket,Boccaccio SUPA IGA,-37.8015537,145.0626975
Balwyn,cafe,Mr Hendricks,-37.8133593,145.0866325
Balwyn,cafe,Thanks a Latte,-37.813272,145.0839235
Balwyn,cafe,Laurent Boulangerie Patisserie,-37.8132739,145.0837698
Balwyn,cafe,Onepluspiece,-37.8130814,145.0823154
Balwyn,cafe,Amity Cafe,-37.803656,145.1024041
Balwyn,cafe,Ben,-37.8009941,145.0626566
Balwyn,cafe,Degani Bakery Cafe,-37.8038539,145.101353
Balwyn,cafe,East And Co,-37.8122375,145.0752423
Balwyn,cafe,Balwyn Espresso,-37.8129796,145.0837066
Balwyn,gym,Anytime Fitness,-37.8134519,145.0842055
Balwyn,gym,Unnamed gym,-37.8124512,145.0815788
Balwyn,gym,Endless,-37.8123467,145.0760463
Hawthorn,supermarket,Woolworths,-37.8208755,145.0363418
Hawthorn,cafe,Riversdale Gourmet,-37.829686,145.043441
Hawthorn,cafe,Osso,-37.8215426,145.0252945
Hawthorn,cafe,Unnamed cafe,-37.8237673,145.0441837
Hawthorn,cafe,Unnamed cafe,-37.8231854,145.0447835
Hawthorn,cafe,Unnamed cafe,-37.8232752,145.0447544
Hawthorn,cafe,Boost Juice,-37.8201936,145.0359639
Hawthorn,cafe,Bacio Dolce,-37.8216019,145.0354096
Hawthorn,cafe,Once a Tailor,-37.819017,145.0358522
Hawthorn,cafe,Cafe Gomez,-37.8211329,145.0381312
Hawthorn,cafe,Haddon's Cafe,-37.8219524,145.0382694
Hawthorn,cafe,Saint Helen Cafe,-37.8294195,145.0409839
Hawthorn,cafe,Replete Providore,-37.8153588,145.0416497
Hawthorn,cafe,Knead Bakers,-37.8229718,145.0375024
Hawthorn,cafe,Zia's Cafe,-37.8285512,145.0339597
Hawthorn,cafe,Sardi,-37.8168273,145.0200672
Hawthorn,cafe,Jane&Co Cafe,-37.823439,145.0353829
Hawthorn,cafe,Tapa,-37.8210951,145.0234554
Hawthorn,cafe,Crabapple Kitchen,-37.8209506,145.0355099
Hawthorn,cafe,Glenferrie Crêpe Cafe,-37.8212033,145.036501
Hawthorn,cafe,Chaplin's Office,-37.8232849,145.039529
Hawthorn,cafe,The Resistance Bar & Cafe,-37.8212118,145.0360283
Hawthorn,cafe,Chatime,-37.8214105,145.0354307
Hawthorn,cafe,Ding Tea,-37.8206099,145.0362442
Hawthorn,cafe,Who's Harry,-37.8158094,145.0210125
Hawthorn,cafe,Nigel,-37.8212345,145.0365764
Hawthorn,cafe,UDLE,-37.8210755,145.0377514
Hawthorn,cafe,AXIL COFFEE ROASTERS,-37.8204735,145.0355801
Hawthorn,gym,Orange Theory Fitness,-37.8243914,145.0364575
Burnley,cafe,Serotonin Eatery,-37.8281633,145.0090979
Richmond,supermarket,IGA,-37.8198464,145.009407
Richmond,supermarket,Tân Hung Asian Grocery,-37.8104013,144.9980745
Richmond,supermarket,Richmond Grocery Store,-37.810333,144.997368
Richmond,supermarket,Frederick's Local Grocery,-37.818229,144.9975854
Richmond,supermarket,Coles,-37.8173906,144.9988683
Richmond,cafe,Victoria Lounge,-37.8099642,144.9939912
Richmond,cafe,Cafe 117,-37.8252086,144.994992
Richmond,cafe,Jamaica Blue,-37.812288,145.011291
Richmond,cafe,8 Layers,-37.8113055,145.0072417
Richmond,cafe,Grisley Bear Cafe,-37.8132432,144.9994417
Richmond,cafe,A Thousand Blessings,-37.8160197,145.0018998
Richmond,cafe,Life. Kitchen,-37.8142085,145.0046129
Richmond,cafe,Gypsey & Musquito,-37.8192242,145.0043425
Richmond,cafe,My Stubbon Cousin,-37.8196533,144.9953966
Richmond,cafe,ACspresSO Cafe,-37.8099748,144.9922714
Richmond,cafe,Unnamed cafe,-37.8242051,144.9917605
Richmond,cafe,Cafe Krifi,-37.8132903,145.011867
Richmond,cafe,Richmond Hill Cafe & Larder,-37.8178204,144.9914647
Richmond,cafe,Touchwood,-37.819564,145.0075537
Richmond,cafe,Be The Duck,-37.8163899,145.0090352
Richmond,cafe,Little Bridge Cafe,-37.817777,144.9910714
Richmond,cafe,Black Gold,-37.8232072,144.9938877
Richmond,cafe,Rowena Corner Store,-37.8215275,144.9926479
Richmond,cafe,7 Grams,-37.8282242,144.997652
Richmond,cafe,Tuck Shop Turnery,-37.8137736,144.9987864
Richmond,cafe,Fifty Acres,-37.8176608,144.992274
Richmond,cafe,Winkel,-37.815283,144.9999352
Richmond,cafe,Modena,-37.8163023,145.0090461
Richmond,cafe,Bendigo Street Milk Bar,-37.8247533,145.012155
Richmond,cafe,Cheeky Monkey,-37.8251051,144.9943803
Richmond,cafe,Unnamed cafe,-37.8270607,145.0092913
Richmond,cafe,Beauty and the Beats,-37.8247166,145.0117189
Richmond,cafe,Cafe Venziano,-37.8167347,145.0132591
Richmond,cafe,Little Bridge Cafe,-37.8177938,144.9912213
Richmond,cafe,Au79,-37.8179956,144.9990814
Richmond,cafe,Maker,-37.8162651,145.011342
Richmond,cafe,Riché,-37.8181283,144.9960881
Richmond,cafe,Pillar of salt,-37.8292368,144.9974357
Richmond,cafe,Saint Thomas,-37.8287591,144.9975049
Richmond,cafe,Silvs on Kennedy,-37.8246278,145.01112
Richmond,cafe,Rowena Corner Store,-37.8206613,144.9917479
Richmond,cafe,Warm Hugs,-37.8163383,144.9951366
Richmond,cafe,Hector's Bakery,-37.8238502,144.9909365
Richmond,gym,Fitness First,-37.8137013,145.0118925
Richmond,gym,Wards Gym,-37.8278798,145.0035451
Richmond,gym,EMS Studio,-37.8180095,144.9952681
Richmond,gym,Prosport Health & Fitness,-37.8264952,145.0027674
Richmond,gym,Smart Fit Studio,-37.8177323,144.9903472
Richmond,library,Richmond Library,-37.8252831,144.9982985
East Melbourne,supermarket,IGA,-37.8097374,144.98563
East Melbourne,cafe,Cafe Ecco,-37.808354,144.973813
East Melbourne,cafe,Sir Osborn,-37.809092,144.973293
East Melbourne,cafe,Mr. Tod,-37.8117758,144.9756391
East Melbourne,cafe,Pavilion Cafe,-37.8131311,144.9812948
East Melbourne,cafe,Treasury Deli and Cafe,-37.8126591,144.9745925
East Melbourne,cafe,Grocerybar,-37.809878,144.985434
East Melbourne,cafe,East Side Story,-37.80846,144.974797
East Melbourne,cafe,KereKere Green,-37.8149104,144.9792572
East Melbourne,cafe,My Sushi,-37.8161557,144.9846178
East Melbourne,cafe,Laurent Boulangerie Patisserie,-37.8161942,144.984965
East Melbourne,cafe,Zouki Cafe,-37.8119043,144.9775796
East Melbourne,cafe,Square and Compass,-37.8096886,144.9839138
East Melbourne,cafe,Caravan Coffee,-37.809679,144.9753275
East Melbourne,cafe,Basement Espresso,-37.8087663,144.9779671
East Melbourne,cafe,Cafe Lansdowne,-37.8090467,144.9781972
East Melbourne,cafe,Solah,-37.8089999,144.9798533
East Melbourne,cafe,The Grey Smith,-37.8163058,144.9859031
East Melbourne,cafe,Mugs Alley,-37.8161839,144.976049
South Yarra,supermarket,Woolworths,-37.8371902,144.9969896
South Yarra,supermarket,Aldi,-37.8458636,144.9935728
South Yarra,supermarket,Lee's Asian Grocery,-37.8459557,144.99234
South Yarra,supermarket,Paddlewheel,-37.8459263,144.99261
South Yarra,supermarket,Fuji Mart,-37.8458546,144.9936826
South Yarra,supermarket,Gum Tree Good Food,-37.8388985,144.9902376
South Yarra,supermarket,Claremont Supermarket,-37.8383107,144.9935719
South Yarra,cafe,Outpost,-37.837392,144.993008
South Yarra,cafe,181 Domain,-37.8342155,144.9820937
South Yarra,cafe,Cafe Domain,-37.8341838,144.9818456
South Yarra,cafe,Café Luca,-37.838791,144.989225
South Yarra,cafe,Kanteen,-37.8340469,145.0047756
South Yarra,cafe,Lawson Grove Shop,-37.833552,144.9902571
South Yarra,cafe,Chapelli's,-37.840504,144.995212
South Yarra,cafe,Fat Beans,-37.842751,144.995791
South Yarra,cafe,Aroma Cafe,-37.8384862,144.9899771
South Yarra,cafe,Mister Zen,-37.8456372,144.9858866
South Yarra,cafe,Romano's,-37.8428049,144.995471
South Yarra,cafe,Cafe Gaia,-37.8382426,144.9892938
South Yarra,cafe,Republic,-37.8390844,144.9915223
South Yarra,cafe,Coffee Geek Brewers,-37.8389948,144.9906419
South Yarra,cafe,Two Birds One Stone,-37.8380714,144.9939255
South Yarra,cafe,Healthy Vibe Gourmet Dumplings,-37.8388216,144.9937056
South Yarra,cafe,Cinque 5,-37.8391499,144.9938105
South Yarra,cafe,Dineamic Food Store,-37.8391554,144.9938655
South Yarra,cafe,Darling Cafe,-37.8385322,144.9914918
South Yarra,cafe,The Stables of Como Cafe,-37.8380151,145.0031876
South Yarra,cafe,Dilly Daly,-37.8378754,144.9947871
South Yarra,cafe,Maker & Monger,-37.8460216,144.992745
South Yarra,cafe,Market Lane Coffee,-37.8458338,144.9929721
South Yarra,cafe,Laurent,-37.8394747,144.9963818
South Yarra,cafe,Otello,-37.8383922,144.9900029
South Yarra,cafe,Park Pantry,-37.834449,144.9823364
South Yarra,cafe,Tom Dick and Harry,-37.8395211,144.9950977
South Yarra,cafe,Rustica,-37.8425515,144.9948355
South Yarra,cafe,Yummy Puff,-37.8467203,144.9943148
South Yarra,cafe,Boy,-37.8447421,144.994399
South Yarra,cafe,Pizza & Grill Cafe,-37.8455951,144.9945199
South Yarra,cafe,Tivoli Express,-37.8393375,144.9980742
South Yarra,cafe,Leaf Lane,-37.8451628,145.0021858
South Yarra,cafe,Splash Cafe & Juice Bar,-37.8392649,144.9965715
South Yarra,gym,Snap Fitness,-37.8378982,144.9936807
South Yarra,gym,Chapel Street Physique,-37.846624,144.9940355
South Yarra,gym,South Yarra Judo Academy,-37.8446661,144.9997852
South Yarra,library,Toorak/South Yarra Library,-37.8402252,144.9994218
Cremorne,supermarket,Coles,-37.8254909,144.9947938
Cremorne,supermarket,IGA Local Grocer Cremorne,-37.8300168,144.990153
Cremorne,cafe,Almost French Patisserie,-37.8254052,144.9943865
Cremorne,cafe,LaManna & Sons,-37.8302944,144.9953838
Cremorne,cafe,Unnamed cafe,-37.8319865,144.9949994
Cremorne,cafe,Sable,-37.8260934,144.9960421
Cremorne,cafe,Bakes & Bagels,-37.8260307,144.995437
Toorak,supermarket,Woolworths,-37.8481054,145.0052368
Toorak,supermarket,Woolworths,-37.8405629,145.0081654
Toorak,cafe,Yuca Melbourne,-37.8409355,145.0106326
Kooyong,cafe,Nom Nom's,-37.8399312,145.0320471
Glen Iris,supermarket,Coles,-37.8458418,145.0452563
Glen Iris,supermarket,Leo's Fine Food & Wine,-37.8488155,145.0766461
Glen Iris,cafe,Unnamed cafe,-37.8644424,145.0502691
Glen Iris,cafe,Glen Iris Pantry,-37.8530685,145.067269
Glen Iris,cafe,Unnamed cafe,-37.8517804,145.0798964
Glen Iris,cafe,Unnamed cafe,-37.8514182,145.0799473
Glen Iris,cafe,Bakery Café,-37.8601469,145.0579507
Glen Iris,cafe,Platform Espresso,-37.8599482,145.0577856
Glen Iris,cafe,Good Times,-37.8583019,145.0414058
Glen Iris,cafe,Blakes Feast,-37.8592045,145.0606696
North Melbourne,supermarket,North Melbourne IGA X-press,-37.798856,144.953525
North Melbourne,supermarket,Foodworks,-37.80314,144.9490587
North Melbourne,supermarket,IGA,-37.7951171,144.9415256
North Melbourne,supermarket,Woolworths,-37.7963605,144.940678
North Melbourne,supermarket,Tiem Tap Hoa Asian Grocer,-37.7948464,144.9415679
North Melbourne,cafe,Reynolds Street Sandwich Bar,-37.7970342,144.9372333
North Melbourne,cafe,Hot Poppy Cafe,-37.8047581,144.9490968
North Melbourne,cafe,Twenty & Six,-37.8026618,144.9475391
North Melbourne,cafe,Joe's Eatery,-37.7996061,144.9544576
North Melbourne,cafe,Avist Cafe,-37.7983103,144.9528089
North Melbourne,cafe,Faces & Places,-37.8049354,144.9494489
North Melbourne,cafe,Auction Rooms,-37.8024964,144.9495169
North Melbourne,cafe,Code Black Coffee,-37.8042375,144.9536691
North Melbourne,cafe,Unnamed cafe,-37.8021662,144.9500184
North Melbourne,cafe,Thyme²,-37.7935333,144.9468045
North Melbourne,cafe,Fandango,-37.8026202,144.9494987
North Melbourne,cafe,Temple Arden,-37.8006745,144.9456092
North Melbourne,cafe,St Cooper Cafe,-37.8008415,144.9553927
North Melbourne,cafe,Le Bajo Milkbar,-37.8050387,144.9540536
North Melbourne,cafe,Small Batch,-37.804406,144.9543935
North Melbourne,cafe,Cafe Tomi,-37.8007333,144.953381
North Melbourne,gym,The Underground Fitness Club,-37.803623,144.956669
North Melbourne,gym,Equilibrium Fitness,-37.804461,144.9491602
North Melbourne,gym,CorePlus North Melbourne,-37.8033564,144.9508374
North Melbourne,library,North Melbourne Library,-37.803565,144.949759
Brunswick West,supermarket,IGA,-37.758154,144.9393573
Brunswick West,supermarket,Foodworks,-37.7646416,144.9441587
Brunswick West,cafe,Roy's on Melville,-37.7645062,144.9437038
Brunswick West,cafe,The Factory Cafe,-37.7651025,144.9475575
Brunswick West,cafe,John Gorilla,-37.7662149,144.9489903
Brunswick West,cafe,LoLo & Wren,-37.758199,144.939661
Brunswick West,cafe,Moo Moo Milk Bar,-37.7755285,144.9489674
Brunswick West,cafe,Mr Fox,-37.775238,144.9490581
Brunswick West,cafe,GG Burgers,-37.7729297,144.9491316
Brunswick West,cafe,Melba's Cafe,-37.7718983,144.949712
Brunswick West,cafe,Mister & Missus M,-37.7589875,144.944638
Brunswick West,cafe,Dope Donuts,-37.7537847,144.9491734
Brunswick West,cafe,Unnamed cafe,-37.7581666,144.9448053
Brunswick West,gym,Active Bodies World,-37.7663334,144.9493887
Brunswick West,gym,Fitzy's Gym,-37.7647438,144.9452823
Brunswick West,gym,Reconnect Yoga,-37.7593478,144.9449457
Templestowe,supermarket,The South African Shop,-37.757048,145.1281259
Templestowe,cafe,Unnamed cafe,-37.7574712,145.1300046
Templestowe,cafe,Si Cafe,-37.7570936,145.1296556
Templestowe,cafe,Yarra Organics,-37.7377823,145.154718
Templestowe,cafe,Down The Rabbit Hole,-37.752672,145.1523901
Templestowe,gym,Jetts Fitness,-37.7569811,145.1286038
Surrey Hills,cafe,Cafe Papillon,-37.8355851,145.0934847
Surrey Hills,cafe,Sips and Stories,-37.8247987,145.0976162
Surrey Hills,cafe,Unnamed cafe,-37.8191497,145.0888784
Surrey Hills,cafe,Hill Top Cakes ,-37.8148347,145.0988548
Surrey Hills,cafe,Reunion Cafe Dining,-37.8231909,145.0975739
Surrey Hills,cafe,The Steam Coffee Company,-37.8238421,145.0978568
Surrey Hills,cafe,Chit Chat,-37.823438,145.0979535
Surrey Hills,cafe,Zimt,-37.8227863,145.0980296
Surrey Hills,cafe,Anne's Pantry,-37.8236413,145.0978958
Surrey Hills,gym,Balwyn Yoga Centre,-37.8149841,145.0980338
Burwood,cafe,Stream Cafe,-37.8546233,145.1077917
Burwood,cafe,Fusion Café,-37.845185,145.1110372
Burwood,cafe,Loading Zone,-37.844448,145.1126411
Burwood,cafe,Green & Wood,-37.849717,145.121106
Burwood,cafe,Foodrinkery,-37.8437423,145.0987755
Burwood,cafe,Food For Thought,-37.8487498,145.114877
Burwood,cafe,Cafe Aya,-37.8461618,145.1132156
Burwood,cafe,Corner Cafe,-37.847248,145.114568
Burwood,cafe,Caffeine,-37.8462081,145.1135666
Burwood,cafe,Sage,-37.8461391,145.1133839
Burwood,cafe,Bells and Whistles Cafe,-37.8546239,145.1083547
Burwood,cafe,Tea House Cafe,-37.8387716,145.1051074
Burwood,gym,Deakin Gym,-37.8461809,145.1138776
Burwood,library,Unnamed library,-37.8471254,145.1148559
Malvern,supermarket,IGA,-37.8532747,145.0414858
Malvern,supermarket,Shahi India,-37.8646311,145.0281237
Malvern,cafe,Ionsky's Bakehouse Cafe,-37.8515093,145.0303152
Malvern,cafe,Where Is Henry?,-37.853009,145.041383
Malvern,cafe,Café Violina,-37.853301,145.041678
Malvern,cafe,Neon Tiger,-37.8526016,145.0363693
Malvern,cafe,Mirror Image,-37.8518463,145.0301339
Malvern,cafe,prickly pear coffee (free wifi),-37.8630645,145.0281356
Malvern,cafe,Street Organics,-37.8582356,145.0409629
Malvern,cafe,Unnamed cafe,-37.8494263,145.04093
Malvern,cafe,Thread,-37.8528138,145.0399317
Malvern,gym,Healing Delight,-37.8598719,145.0290633
Ashburton,supermarket,Fresh Central,-37.8630062,145.0772974
Ashburton,supermarket,IGA,-37.8630603,145.0777897
Ashburton,cafe,Unnamed cafe,-37.8641694,145.0928761
Ashburton,cafe,Fussy Pots,-37.86293,145.0766188
Ashburton,cafe,Miss Ash Cafe,-37.8633528,145.0804553
Ashburton,cafe,Oak Room,-37.8635952,145.0824851
Ashburton,cafe,Thymes Five,-37.8635826,145.082418
Ashburton,cafe,Unnamed cafe,-37.8667644,145.0853288
Ashburton,cafe,The Resident,-37.8636356,145.0803452
Ashburton,cafe,e'Latte Cafe,-37.8634653,145.0789599
Ashburton,cafe,Panineria,-37.8633425,145.0781869
Ashburton,cafe,Taylor Made Eatery,-37.8633056,145.0779068
Ashburton,cafe,Two Seeds,-37.8633586,145.078289
Ashburton,gym,Curves,-37.8635064,145.0814578
Ashburton,gym,Unnamed gym,-37.8666203,145.0855084
Ashburton,library,Ashburton Library,-37.8633305,145.0768371
Armadale,supermarket,Woolworths,-37.8628805,145.0271098
Armadale,cafe,Woodstock,-37.8562409,145.0255752
Armadale,cafe,Fancy Pantry,-37.856186,145.019862
Armadale,cafe,Coin Laundry Cafe,-37.8566673,145.018764
Armadale,cafe,"Nine Yards, Armadale",-37.8562555,145.0278106
Malvern East,supermarket,Coles,-37.8855399,145.0845484
Malvern East,supermarket,Woolworths,-37.887188,145.0842821
Malvern East,supermarket,ALDI,-37.8863767,145.0839366
Malvern East,cafe,Gloria Jean's,-37.8861032,145.0838791
Malvern East,cafe,Cannoli & Co,-37.8655751,145.0502852
Malvern East,cafe,Our Kitchen Table,-37.86552,145.0502986
Malvern East,cafe,Unnamed cafe,-37.8649217,145.0497495
Malvern East,cafe,Satsuki,-37.8784429,145.0677447
Malvern East,cafe,Starbucks,-37.8868658,145.0838351
Malvern East,cafe,One Little Place,-37.865265,145.0506214
Malvern East,cafe,Gotcha X Brioche,-37.8852325,145.0836327
Malvern East,cafe,Boost Juice,-37.8850347,145.0837263
Malvern East,cafe,Little Sparrow,-37.8847107,145.0839221
Malvern East,cafe,Godiva,-37.8848043,145.0838227
Malvern East,cafe,Gong Cha,-37.8859719,145.0832539
Malvern East,cafe,Machi machi,-37.8871193,145.0811644
Prahran,supermarket,Woolworths,-37.8474492,144.9927111
Prahran,supermarket,Coles,-37.8479109,144.9935468
Prahran,supermarket,The Source Bulk Foods,-37.8466976,144.991997
Prahran,cafe,Fourth Chapter,-37.8527761,145.0013906
Prahran,cafe,Recovery Cafe,-37.8477397,144.9944188
Prahran,cafe,Kāya Espresso,-37.8471169,144.9939591
Prahran,gym,Edge Training,-37.8506135,144.9951001
Prahran,gym,Kāya Health Clubs,-37.8470764,144.9939645
Prahran,gym,Vision Personal Training,-37.8479027,144.9941178
Prahran,gym,Revl Training,-37.848895,144.99398
Prahran,gym,Core Plus,-37.8488132,144.994005
Prahran,library,Prahran Library,-37.8496416,144.9931092
Caulfield North,supermarket,Woolworths Metro,-37.8630952,145.0101814
Caulfield North,supermarket,Coles,-37.8760273,145.0376175
Caulfield North,cafe,Frank & Ginger Cafe,-37.8640163,145.0104403
Caulfield North,cafe,Einstein 251,-37.8790952,145.0235308
Caulfield North,cafe,Parkside Pantry,-37.8727467,145.0245188
Caulfield North,cafe,Unnamed cafe,-37.875825,145.0390391
Caulfield North,cafe,Stomach Club,-37.8796823,145.0235597
Caulfield North,cafe,Cora Expresso,-37.8759023,145.0374552
Caulfield North,cafe,Common Room Co,-37.8640232,145.01109
Southbank,supermarket,IGA X-press + Liquor,-37.825805,144.957017
Southbank,supermarket,Foodworks,-37.8300256,144.9693817
Southbank,supermarket,ALDI,-37.829949,144.9573832
Southbank,supermarket,Woolworths Metro,-37.8268606,144.9593308
Southbank,supermarket,IGA,-37.8276939,144.9665201
Southbank,supermarket,IGA,-37.8224729,144.9650768
Southbank,supermarket,Foodworks,-37.8240916,144.9620137
Southbank,supermarket,Woolworths,-37.82581,144.9635577
Southbank,cafe,The Bond Store,-37.8217545,144.9639586
Southbank,cafe,Wild Bean Cafe,-37.8276047,144.9578222
Southbank,cafe,Nashi,-37.830015,144.97036
Southbank,cafe,Protagonist,-37.821422,144.968849
Southbank,cafe,Gainsville Cafe,-37.8214141,144.9649728
Southbank,cafe,Humbaba,-37.830192,144.969781
Southbank,cafe,Diors Cafe & Bar,-37.82901,144.960725
Southbank,cafe,o3 Cafe & Coworking,-37.824192,144.960769
Southbank,cafe,Baci,-37.8226426,144.9585822
Southbank,cafe,Coffee Minded,-37.8200449,144.9669606
Southbank,cafe,Kere Kere,-37.8257083,144.9608905
Southbank,cafe,Cafe 410 at World of Style,-37.8294954,144.9556641
Southbank,cafe,Cafenatics,-37.821834,144.962369
Southbank,cafe,Sidearm,-37.8279891,144.9497198
Southbank,cafe,Ciel,-37.8293898,144.955495
Southbank,cafe,ACCA coffee cart,-37.8267414,144.9666877
Southbank,cafe,Chatime,-37.8200236,144.9665542
Southbank,cafe,Café Godot,-37.8254083,144.9662497
Southbank,cafe,Mr Summit,-37.8241896,144.9624587
Southbank,cafe,Pie Face,-37.8287953,144.9639042
Southbank,cafe,Malt Kitchen & Pantry,-37.8270209,144.9665969
Southbank,cafe,Journeys Cafe by ASRC,-37.8250924,144.967694
Southbank,cafe,Lionel's Cafe,-37.8251701,144.9693673
Southbank,cafe,Betwixt Cafe & Bar,-37.825612,144.9669081
Southbank,cafe,A Treat Of France,-37.8270995,144.9590528
